,player_name,position,season,full_year_score,full_year_tier,half_1_score,half_1_tier,half_2_score,half_2_tier,quarter_1_score,quarter_1_tier,quarter_2_score,quarter_2_tier,quarter_3_score,quarter_3_tier,final_6_score,final_6_tier,avg_score,avg_tier
118,X.Gipson,WR,2023,13.49688195969817,8,12.836440599787627,9.0,13.869998027133693,8.0,12.692024075381545,9.0,12.70230417767344,11.0,13.696853932355458,9.0,13.915387098382542,8.0,13.315698552916066,8.857142857142858
141,M.Jones,WR,2023,13.134373382809901,9,13.134373382809901,9.0,,,13.265054990833027,8.0,13.143058740854705,10.0,,,,,13.169215124326884,9.0
134,E.St. Brown,WR,2023,13.241812137798046,9,13.29485224260103,8.0,13.206452067929396,9.0,13.680411218726306,7.0,13.29485224260103,10.0,13.177141498614846,10.0,13.26507320655849,10.0,13.30865637354702,9.0
132,T.Sherfield,WR,2023,13.294608459530405,9,13.300929939815868,8.0,13.239297753579072,9.0,13.93053596650018,7.0,13.349227521970372,10.0,13.257275276769494,10.0,13.28670660917358,10.0,13.379797361048423,9.0
122,S.Fehoko,WR,2023,13.454058550971206,8,13.454058550971206,8.0,,,,,13.454058550971206,10.0,13.454058550971206,10.0,,,13.454058550971206,9.0
121,T.Tucker,WR,2023,13.469907051049988,8,13.308740297557833,8.0,13.680452829783812,8.0,12.013208011475234,11.0,13.323836061373429,10.0,13.224619581107415,10.0,13.901196295472607,8.0,13.274565732545758,9.0
130,J.Brownlee,WR,2023,13.304670460368214,9,,,13.304670460368214,9.0,,,,,14.3520618431476,8.0,13.304670460368214,10.0,13.566518306063061,9.0
154,K.Hodge,WR,2023,13.029391268327204,9,13.696022473692855,8.0,12.699634421838232,11.0,13.403704348445828,8.0,13.53998052938125,10.0,15.257809668609724,6.0,12.251654862067276,12.0,13.411171081766055,9.142857142857142
136,J.Agnew,WR,2023,13.217207059967567,9,12.947386891364422,9.0,13.666907340972807,8.0,12.550464165061847,10.0,13.54277098081829,10.0,,,13.666907340972807,9.0,13.265273963192959,9.166666666666666
135,J.Guyton,WR,2023,13.241234620147193,9,12.97563727446774,9.0,13.241234620147193,9.0,,,,,13.72485633886456,9.0,13.114130385407222,10.0,13.259418647806779,9.2
145,T.Jackson,WR,2023,13.113847934302076,9,13.113847934302076,9.0,13.710622071705895,8.0,,,12.517073796898257,11.0,13.710622071705895,9.0,,,13.23320276178284,9.2
137,V.Jefferson,WR,2023,13.21082025984877,9,13.251098271293174,9.0,13.17999708496906,9.0,13.48390172674094,8.0,13.397554031919219,10.0,13.292118779553858,10.0,13.342597438120265,10.0,13.308298227492184,9.285714285714286
138,K.Toney,WR,2023,13.197346304427272,9,13.207045157969572,9.0,13.145680238398878,9.0,12.845550132183117,9.0,13.702283131746748,9.0,13.287354265712187,10.0,12.95043809509073,10.0,13.19081390364693,9.285714285714286
165,I.McKenzie,WR,2023,12.953637540852284,9,12.776744680583416,9.0,13.596365542354404,8.0,12.672357183609913,9.0,12.930213038903966,11.0,13.596365542354404,9.0,13.100587480511674,10.0,13.089467287024295,9.285714285714286
151,K.Turpin,WR,2023,13.057223874545281,9,13.348866778503469,8.0,12.874992461534356,10.0,13.355365011273477,8.0,13.390133292710074,10.0,13.509930252136666,9.0,12.720080452448736,11.0,13.179513160450295,9.285714285714286
147,C.Johnson,WR,2023,13.106315593365936,9,,,13.106315593365936,9.0,,,,,,,13.106315593365936,10.0,13.106315593365936,9.333333333333334
148,J.Crowder,WR,2023,13.095135415758401,9,14.174596650672079,7.0,12.61444306082597,11.0,,,14.29686630308948,8.0,13.652785652189575,9.0,12.01626243360009,12.0,13.308348252689266,9.333333333333334
143,M.Heath,WR,2023,13.127289774386092,9,12.239685075784404,10.0,13.463905709577098,9.0,12.117441968813074,10.0,,,13.701346402018563,9.0,13.642803882495146,9.0,13.04874546884573,9.333333333333334
156,R.Cracraft,WR,2023,13.008321975137102,9,13.307362572747294,8.0,12.709281377526912,11.0,13.307362572747294,8.0,,,,,12.709281377526912,11.0,13.008321975137102,9.4
160,D.Duvernay,WR,2023,12.979032982834136,9,12.917686391931912,9.0,13.246821185578442,9.0,12.922823017967426,9.0,13.370083187676869,10.0,13.246821185578442,10.0,13.285765937345268,10.0,13.138433412701785,9.428571428571429
144,T.Marshall,WR,2023,13.123085551061857,9,13.33490175089488,8.0,12.418521441832189,11.0,14.385344375192147,6.0,13.690245409041415,9.0,12.53121794471926,12.0,12.66600162696912,11.0,13.164188299958695,9.428571428571429
140,J.Bobo,WR,2023,13.137453314185732,9,13.708931849167008,8.0,12.708844412949777,11.0,12.842286085261767,9.0,14.184243468245413,8.0,13.156517125839898,10.0,12.652165050519983,11.0,13.198634472309942,9.428571428571429
133,D.Bell,WR,2023,13.262628513982385,9,12.365410022607477,10.0,13.71123775966984,8.0,12.73980813151363,9.0,11.616613804795172,12.0,13.513924568556853,9.0,13.71123775966984,9.0,12.988694365827886,9.428571428571429
129,T.Scott,WR,2023,13.312348887600892,9,13.160332698813317,9.0,13.322277335588998,9.0,13.040624022066751,9.0,13.438584071832631,10.0,12.845539548503035,12.0,13.831927758229686,8.0,13.278804903233617,9.428571428571429
146,R.Bell,WR,2023,13.106778387434094,9,13.39053120097262,8.0,12.93652669931098,10.0,13.72214717110393,7.0,13.074679149353146,10.0,12.61546684950975,12.0,13.016791661761287,10.0,13.123274445635115,9.428571428571429
171,K.Boutte,WR,2023,12.890595925192997,9,12.384402379470886,10.0,13.143692698054053,9.0,12.384402379470886,10.0,,,13.143692698054053,10.0,13.7499262769859,9.0,12.94945205953813,9.5
169,S.Toure,WR,2023,12.894292243115537,9,12.880195019943486,9.0,12.917787615068955,10.0,12.967296005017234,9.0,13.049620457545696,10.0,,,12.917787615068955,10.0,12.937829825959978,9.5
139,S.Sims,WR,2023,13.158229662230855,9,,,13.158229662230855,9.0,,,,,13.583941868961588,9.0,12.732517455500123,11.0,13.158229662230855,9.5
158,D.Brown,WR,2023,12.992579347902353,9,13.151998018344248,9.0,12.949388984038945,10.0,13.265863276499973,8.0,13.260956856740332,10.0,13.235223087747226,10.0,12.581413518184377,11.0,13.062489012779636,9.571428571428571
153,S.Shepard,WR,2023,13.03650846445674,9,12.71538271204181,10.0,13.35763421687167,9.0,12.498340597360993,10.0,13.058473445992837,10.0,13.907993185673805,9.0,13.046319807854664,10.0,13.088664632893215,9.571428571428571
168,B.Covey,WR,2023,12.929304082758875,9,,,12.929304082758875,10.0,,,,,,,12.929304082758875,10.0,12.929304082758875,9.666666666666666
178,R.Jarrett,WR,2023,12.811824860666162,10,12.667143477891177,10.0,13.535231774541083,8.0,12.506789727718177,10.0,13.012738701583915,10.0,13.344167843714363,10.0,,,12.979649397685812,9.666666666666666
162,S.Miller,WR,2023,12.967724103742661,9,13.02001094067881,9.0,12.925894634193742,10.0,,,13.02001094067881,10.0,13.300713999333011,10.0,12.99547870738536,10.0,13.038305554335397,9.666666666666666
164,E.Cooks,WR,2023,12.953972489478662,9,,,12.953972489478662,10.0,,,,,,,12.953972489478662,10.0,12.953972489478664,9.666666666666666
150,J.Reagor,WR,2023,13.07873051274893,9,13.235070709060082,9.0,13.05313158571388,10.0,,,13.168326757371608,10.0,13.265699650103674,10.0,13.000560414593354,10.0,13.13358660493192,9.666666666666666
161,J.Metchie,WR,2023,12.969708570246805,9,13.000116678700175,9.0,12.932456302922935,10.0,12.943591156905375,9.0,13.681959701883642,9.0,13.035721343946102,12.0,12.95880745441767,10.0,13.074623029860387,9.714285714285714
142,C.Claypool,WR,2023,13.132561571922116,9,13.468335569857517,8.0,12.684862908008249,11.0,13.634970532782354,7.0,12.968430681083005,10.0,12.968430681083005,12.0,12.684862908008249,11.0,13.077493550392072,9.714285714285714
170,B.Pringle,WR,2023,12.892343315442117,9,13.145070832918933,9.0,12.986482302487513,10.0,12.676813389009528,9.0,12.962379190113605,10.0,13.409324714365841,10.0,12.539749719529501,11.0,12.944594780552434,9.714285714285714
167,D.Harty,WR,2023,12.933596940017026,9,13.11217100506051,9.0,12.542448907400901,11.0,13.175987746417498,8.0,13.455262524921991,10.0,12.276270745922348,11.0,12.941716149618731,10.0,12.91963628847986,9.714285714285714
182,K.Kirkwood,WR,2023,12.782079309472005,10,12.38475374900242,10.0,13.311846723431449,9.0,12.236340757233933,10.0,12.82999272430789,11.0,14.300630386700778,8.0,13.311846723431449,10.0,13.022498624797132,9.714285714285714
157,D.Peoples-Jones,WR,2023,12.99953394023076,9,13.32822451542769,8.0,12.670843365033832,11.0,13.502401137011336,8.0,13.206729029929761,10.0,12.05379929223405,11.0,12.794252179593787,11.0,12.936540494208744,9.714285714285714
152,J.Brooks,WR,2023,13.047552109995166,9,,,13.047552109995166,10.0,,,,,13.434938480622584,10.0,12.954818127517132,10.0,13.121215207032513,9.75
163,L.Bowden,WR,2023,12.963818285847065,9,12.957693778424693,9.0,12.964693215478832,10.0,12.957693778424693,9.0,12.957693778424693,10.0,12.577743417014968,12.0,13.126348259550367,10.0,12.92938350188076,9.857142857142858
172,R.Chosen,WR,2023,12.885332986727217,9,13.390427772975428,8.0,12.54860312922841,11.0,13.390427772975428,8.0,12.500072855624582,11.0,13.438257266254126,10.0,12.10377606071555,12.0,12.893842549214392,9.857142857142858
173,C.Austin,WR,2023,12.878933026025848,9,13.197031754881237,9.0,12.423364337655753,11.0,13.829824506759259,7.0,13.099970462645647,10.0,12.706002974172751,12.0,12.53891218905331,11.0,12.953434178741972,9.857142857142858
187,L.Shenault,WR,2023,12.68782788993036,10,12.467830176469695,10.0,13.347821030312348,9.0,12.518749598978406,10.0,12.662591710207364,11.0,13.347821030312348,10.0,13.446315771681563,9.0,12.925565315413156,9.857142857142858
149,P.Campbell,WR,2023,13.079920729192047,9,13.202991297583461,9.0,12.916786122658953,10.0,13.116653379984772,8.0,12.481395836446579,11.0,12.916786122658953,12.0,13.192888664061602,10.0,12.986774593226624,9.857142857142858
191,P.Dorsett,WR,2023,12.618109952771693,10,12.190887360809981,10.0,13.045332544733403,10.0,12.190887360809981,10.0,,,,,13.045332544733403,10.0,12.618109952771693,10.0
183,R.Cobb,WR,2023,12.781245506858802,10,12.821802510545135,9.0,12.700131499486139,11.0,12.803719088909896,9.0,13.183550312068101,10.0,,,12.700131499486139,11.0,12.831763402892369,10.0
184,W.Snead,WR,2023,12.758373934968144,10,13.502172389364503,8.0,12.014575480571787,12.0,13.502172389364503,8.0,13.502172389364503,10.0,,,12.014575480571787,12.0,12.882340344034207,10.0
188,C.Jones,WR,2023,12.64850219418938,10,12.103195767994801,10.0,13.012039811652434,10.0,12.103195767994801,10.0,,,,,13.012039811652434,10.0,12.57579467069677,10.0
185,R.James,WR,2023,12.741523681446496,10,12.155029897518563,10.0,12.937021609422473,10.0,12.155029897518563,10.0,,,,,12.937021609422473,10.0,12.585125339065716,10.0
177,J.Ross,WR,2023,12.822039925152817,10,12.838529457040059,9.0,12.79730562732195,11.0,12.30306940575538,10.0,13.909449559609417,9.0,,,12.79730562732195,11.0,12.911283267033594,10.0
175,D.Thompkins,WR,2023,12.833280910530112,10,13.156539622424399,9.0,12.510022198635825,11.0,13.585634968883978,7.0,13.462294967752412,10.0,12.625955607202066,12.0,12.452055494352706,11.0,12.946540538540216,10.0
155,J.Nailor,WR,2023,13.019984609401796,9,,,13.019984609401796,10.0,,,,,12.71878051727015,12.0,13.321188701533444,10.0,13.019984609401796,10.25
159,I.Smith-Marsette,WR,2023,12.985133294877896,9,,,12.985133294877896,10.0,,,,,12.724864834716644,12.0,13.171598481808749,10.0,12.966682476570297,10.25
186,B.Skowronek,WR,2023,12.734001622908316,10,12.572527053900396,10.0,12.929108363688506,10.0,12.314073087371575,10.0,12.973680944653045,10.0,12.922303471952384,12.0,13.056950760924158,10.0,12.786092186485481,10.285714285714286
174,T.Jones,WR,2023,12.874225213306527,10,13.062607888250735,9.0,12.723519073351161,11.0,12.936940195337119,9.0,13.23020483439781,10.0,12.9101317128701,12.0,12.676865913471428,11.0,12.916356404426411,10.285714285714286
190,T.Taylor,WR,2023,12.62232965964399,10,12.37144079756154,10.0,13.124107383808894,9.0,,,12.37144079756154,11.0,12.869794042992577,12.0,13.124107383808894,10.0,12.74720334422957,10.333333333333334
205,E.Ezukanma,WR,2023,12.179719242567918,11,12.179719242567918,10.0,,,12.179719242567918,10.0,,,,,,,12.179719242567918,10.333333333333334
193,K.Lassiter,WR,2023,12.559253111316188,10,12.559253111316188,10.0,,,,,12.559253111316188,11.0,,,,,12.559253111316188,10.333333333333334
166,T.Thornton,WR,2023,12.950828879679266,9,12.312012830439997,10.0,13.0420562326854,10.0,,,12.631533144157787,11.0,12.92061098658236,12.0,13.270236904298898,10.0,12.854546496307284,10.333333333333334
179,X.Hutchinson,WR,2023,12.810277892468871,10,12.26899924631325,10.0,13.036993616576108,10.0,12.06454134861784,10.0,12.488025187313024,11.0,12.701202079454125,12.0,13.339461170620979,10.0,12.672785791623456,10.428571428571429
180,D.Eskridge,WR,2023,12.797520628380965,10,12.552872857500446,10.0,12.919844513821223,10.0,,,12.552872857500446,11.0,12.797520628380965,12.0,13.061442298796997,10.0,12.780345630730174,10.5
189,D.Davis,WR,2023,12.622342482077496,10,12.65175193038157,10.0,12.58040693934993,11.0,12.518951861482803,10.0,13.265879417296764,10.0,12.7333581168413,12.0,12.628784077105973,11.0,12.71449640350512,10.571428571428571
181,T.Wallace,WR,2023,12.793917224988139,10,,,12.793917224988139,11.0,,,,,,,12.793917224988139,11.0,12.79391722498814,10.666666666666666
197,C.Dowell,WR,2023,12.42733757283344,11,12.946573344443992,9.0,11.908101801222891,12.0,12.946573344443992,9.0,12.946573344443992,11.0,,,11.908101801222891,12.0,12.513876868101866,10.666666666666666
195,Z.Pascal,WR,2023,12.514716768815074,11,12.593579648266024,10.0,12.48864512713896,11.0,12.827768557085117,9.0,12.659067801683685,11.0,12.519608297959314,12.0,12.653028255849703,11.0,12.608059208113982,10.714285714285714
192,J.Winfree,WR,2023,12.573420712588328,10,12.573420712588328,10.0,,,,,12.573420712588328,11.0,12.573420712588328,12.0,,,12.573420712588328,10.75
202,M.Taylor,WR,2023,12.289303628376835,11,12.72479625441445,10.0,12.289303628376835,11.0,,,,,12.289303628376835,11.0,,,12.398176784886239,10.75
200,D.Carter,WR,2023,12.358471660725742,11,12.446791913970584,10.0,12.385287486135203,11.0,12.20702248819442,10.0,12.545421681408538,11.0,12.44426401215059,11.0,12.267334434104427,12.0,12.379227668098503,10.857142857142858
196,V.Jones,WR,2023,12.486638011180773,11,12.467402204664944,10.0,12.501198770595153,11.0,12.347596291138963,10.0,12.653141346152955,11.0,12.659578836643721,12.0,12.515491720954513,11.0,12.518721025904432,10.857142857142858
199,M.Goodwin,WR,2023,12.414070021387122,11,12.397385235487409,10.0,12.513593657977887,11.0,12.36943673580815,10.0,12.540061691070077,11.0,12.587930496367608,12.0,12.480809164985981,11.0,12.471898143297748,10.857142857142858
207,A.Green,WR,2023,11.931842683455017,11,11.931842683455017,10.0,,,11.760053105613075,11.0,12.103632261296958,12.0,,,,,11.931842683455017,11.0
206,A.Rodgers,WR,2023,11.94924587803364,11,11.94924587803364,10.0,,,,,11.94924587803364,12.0,,,,,11.949245878033642,11.0
194,T.Montgomery,WR,2023,12.53298370053499,11,12.361271011321104,10.0,12.76193395282017,11.0,11.981192307251181,11.0,12.741349715391028,11.0,13.015777503670712,12.0,12.76193395282017,11.0,12.59377744911562,11.0
198,I.Charles,WR,2023,12.418003643104548,11,,,12.418003643104548,11.0,,,,,,,12.418003643104548,11.0,12.418003643104548,11.0
176,S.Jackson,WR,2023,12.830545924200505,10,,,12.830545924200505,11.0,,,,,12.830545924200505,12.0,,,12.830545924200505,11.0
203,M.Boykin,WR,2023,12.285777106953248,11,12.375380531129698,10.0,12.330326157473294,11.0,11.783080236527862,11.0,12.699375876338536,11.0,12.643685480522699,12.0,12.016966834423892,12.0,12.304941746195604,11.142857142857142
204,J.Proche,WR,2023,12.211572762804341,11,,,12.211572762804341,11.0,,,,,12.168350660240325,11.0,12.254794865368355,12.0,12.211572762804341,11.25
201,M.Strachan,WR,2023,12.327639126590965,11,,,12.327639126590965,11.0,,,,,12.726666151037257,12.0,11.928612102144672,12.0,12.327639126590963,11.5
210,D.Byrd,WR,2023,11.31030713085173,12,11.31030713085173,11.0,11.31030713085173,12.0,,,,,11.31030713085173,11.0,,,11.31030713085173,11.5
209,G.Olszewski,WR,2023,11.481169964092773,12,10.366678188264867,12.0,12.59566173992068,11.0,10.366678188264867,12.0,,,,,12.59566173992068,11.0,11.481169964092773,11.6
208,M.Kinsey,WR,2023,11.691124510884066,12,,,11.691124510884066,12.0,,,,,,,11.691124510884066,12.0,11.691124510884066,12.0
